query_table,candidate_table
UK_CSV0000000000000987.csv,UK_CSV0000000000006166.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000008464.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000008201.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000005823.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000006503.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000006968.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000005523.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000000578.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000010933.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000011112.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000000108.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000011544.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000008873.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000001008.csv
UK_CSV0000000000000987.csv,UK_CSV0000000000007484.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000003099.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000000398.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000002266.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000005323.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000001793.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000003593.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000012170.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000012165.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000012078.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000010073.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000001774.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000011378.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000011427.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000008071.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000000025.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000004983.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000009981.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000006861.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000011481.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000001451.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000001955.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000000937.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000000270.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000008933.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000008925.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000005444.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000003349.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000006166.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000008464.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000008201.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000005823.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000006503.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000006968.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000005523.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000011112.csv
UK_CSV0000000000003122.csv,UK_CSV0000000000000108.csv
UK_CSV0000000000005808.csv,UK_CSV0000000000008767.csv
UK_CSV0000000000005808.csv,UK_CSV0000000000005809.csv
UK_CSV0000000000005808.csv,UK_CSV0000000000000328.csv
UK_CSV0000000000005808.csv,UK_CSV0000000000008461.csv
UK_CSV0000000000005808.csv,UK_CSV0000000000011991.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000005323.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000001955.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000000937.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000000270.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008933.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008925.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000000025.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000003349.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000006166.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008464.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008201.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000005823.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000006503.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000006968.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000000578.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000010933.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000011112.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000000108.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000011544.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008873.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000001008.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000007484.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000010685.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000010811.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000002491.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008979.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000005090.csv
UK_CSV0000000000004295.csv,UK_CSV0000000000008020.csv
