query_table,candidate_table
CAN_CSV0000000000009951.csv,CAN_CSV0000000000020002.csv
CAN_CSV0000000000000732.csv,CAN_CSV0000000000007076.csv
CAN_CSV0000000000023436.csv,CAN_CSV0000000000027417.csv
CAN_CSV0000000000013008.csv,CAN_CSV0000000000013109.csv
CAN_CSV0000000000014052.csv,CAN_CSV0000000000027228.csv
CAN_CSV0000000000009256.csv,CAN_CSV0000000000023789.csv
CAN_CSV0000000000001636.csv,CAN_CSV0000000000001563.csv
CAN_CSV0000000000015762.csv,CAN_CSV0000000000013720.csv
CAN_CSV0000000000000634.csv,CAN_CSV0000000000000758.csv
CAN_CSV0000000000002295.csv,CAN_CSV0000000000001242.csv
CAN_CSV0000000000001018.csv,CAN_CSV0000000000012980.csv
CAN_CSV0000000000024695.csv,CAN_CSV0000000000003245.csv
CAN_CSV0000000000008165.csv,CAN_CSV0000000000008159.csv
CAN_CSV0000000000007676.csv,CAN_CSV0000000000007680.csv
CAN_CSV0000000000021131.csv,CAN_CSV0000000000009120.csv
CAN_CSV0000000000003595.csv,CAN_CSV0000000000026380.csv
CAN_CSV0000000000022798.csv,CAN_CSV0000000000001900.csv
CAN_CSV0000000000001185.csv,CAN_CSV0000000000001075.csv
CAN_CSV0000000000001857.csv,CAN_CSV0000000000027341.csv
CAN_CSV0000000000014315.csv,CAN_CSV0000000000001219.csv
CAN_CSV0000000000013788.csv,CAN_CSV0000000000013782.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000857.csv
CAN_CSV0000000000005486.csv,CAN_CSV0000000000000701.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001833.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000012307.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000023493.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010609.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000023333.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000019053.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001834.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001836.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001837.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000020224.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001907.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000019321.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010633.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001835.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010190.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000002065.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000010610.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000015861.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000025816.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000026164.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000015232.csv
CAN_CSV0000000000019383.csv,CAN_CSV0000000000001830.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000002832.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000019197.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000026144.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000020548.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000008056.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000023098.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000009991.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000004007.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000008519.csv
CAN_CSV0000000000016797.csv,CAN_CSV0000000000002128.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000005930.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000004711.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014578.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001289.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014562.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014617.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014567.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000000478.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000027440.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000027430.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000002325.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014565.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014612.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014594.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000014595.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001260.csv
CAN_CSV0000000000002323.csv,CAN_CSV0000000000001285.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001289.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014562.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014617.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000027440.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000002325.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014565.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014612.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014594.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014595.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001260.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014578.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000014567.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000000478.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000002323.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001294.csv
CAN_CSV0000000000027430.csv,CAN_CSV0000000000001293.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000005318.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000857.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000701.csv
CAN_CSV0000000000001242.csv,CAN_CSV0000000000000845.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000857.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000701.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000818.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000827.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000005812.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000005766.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000005816.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000005817.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000007060.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000824.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000000830.csv
CAN_CSV0000000000005744.csv,CAN_CSV0000000000005770.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000021930.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000003463.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000007906.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000024221.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000017078.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000016713.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000021111.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000022435.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000023461.csv
CAN_CSV0000000000010564.csv,CAN_CSV0000000000008520.csv
CAN_CSV0000000000004583.csv,CAN_CSV0000000000018629.csv
CAN_CSV0000000000004583.csv,CAN_CSV0000000000016590.csv
CAN_CSV0000000000004583.csv,CAN_CSV0000000000026770.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000857.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000701.csv
CAN_CSV0000000000013946.csv,CAN_CSV0000000000000845.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001117.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000027141.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000015770.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001114.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000015768.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013599.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013593.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000027139.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013508.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001159.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000005899.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013601.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013131.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013755.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001025.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013009.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000761.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013123.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000027308.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000012842.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013763.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001229.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000828.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000676.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000012889.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000984.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000001071.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000660.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000013712.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000857.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000701.csv
CAN_CSV0000000000004700.csv,CAN_CSV0000000000000845.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008166.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000025508.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000024921.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000018431.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008255.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008159.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000019440.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008271.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008115.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000019445.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000008160.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000001461.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000022568.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000022571.csv
CAN_CSV0000000000008164.csv,CAN_CSV0000000000001769.csv
