query_table,candidate_table
USA_CSV0000000000014996.csv,USA_CSV0000000000016834.csv
USA_CSV0000000000014996.csv,USA_CSV0000000000015120.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000034057.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000014996.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000002048.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000033224.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000036730.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000035745.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000035179.csv
USA_CSV0000000000015120.csv,USA_CSV0000000000016834.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000031647.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000027843.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000026909.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000011253.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000014813.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000018681.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000005707.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000023414.csv
USA_CSV0000000000015129.csv,USA_CSV0000000000016853.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000032576.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000016861.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000014437.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000018011.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000000514.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000012886.csv
USA_CSV0000000000015228.csv,USA_CSV0000000000030305.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000025409.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000023453.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000032353.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000006318.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000016239.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000012509.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000007720.csv
USA_CSV0000000000015389.csv,USA_CSV0000000000018429.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000025409.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000023453.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000032353.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000016239.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000006318.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000007720.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000018429.csv
USA_CSV0000000000015551.csv,USA_CSV0000000000015389.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000033630.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000034335.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000033156.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000034850.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000034329.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000036082.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000033543.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000035827.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000033501.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000033092.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000031994.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000031917.csv
USA_CSV0000000000015558.csv,USA_CSV0000000000035326.csv
USA_CSV0000000000015739.csv,USA_CSV0000000000035354.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000034427.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000032630.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000033318.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000036542.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000031857.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000035340.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000022218.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000021375.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000008475.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000017016.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000031713.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000029619.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000014708.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000035979.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000012696.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000036191.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000035233.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000032265.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000028805.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000015924.csv
USA_CSV0000000000016076.csv,USA_CSV0000000000036489.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000025409.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000023453.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000032353.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000015551.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000006318.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000007720.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000018429.csv
USA_CSV0000000000016239.csv,USA_CSV0000000000015389.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000036673.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000035799.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000024259.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000036210.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000020493.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000026175.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000020133.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000010317.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000007742.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000035742.csv
USA_CSV0000000000016409.csv,USA_CSV0000000000033761.csv
USA_CSV0000000000016593.csv,USA_CSV0000000000034628.csv
USA_CSV0000000000016593.csv,USA_CSV0000000000024605.csv
USA_CSV0000000000016593.csv,USA_CSV0000000000028368.csv
USA_CSV0000000000016721.csv,USA_CSV0000000000005724.csv
USA_CSV0000000000016782.csv,USA_CSV0000000000014928.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000032576.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000015228.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000014437.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000018011.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000000514.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000012886.csv
USA_CSV0000000000016861.csv,USA_CSV0000000000030305.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000034427.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000032630.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000033318.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000036542.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000031857.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000035340.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000022218.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000021375.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000016076.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000008475.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000036489.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000035654.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000029619.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000014708.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000006917.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000018260.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000014698.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000035979.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000012696.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000035233.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000034990.csv
USA_CSV0000000000017016.csv,USA_CSV0000000000029616.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000033944.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000015208.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000036742.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000034311.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000031309.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000024219.csv
USA_CSV0000000000017088.csv,USA_CSV0000000000036113.csv
USA_CSV0000000000017111.csv,USA_CSV0000000000005724.csv
USA_CSV0000000000017170.csv,USA_CSV0000000000028155.csv
USA_CSV0000000000017170.csv,USA_CSV0000000000031827.csv
USA_CSV0000000000017170.csv,USA_CSV0000000000014861.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000000999.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000031525.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000004950.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000035727.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000016034.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000028462.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000023669.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000004478.csv
USA_CSV0000000000017680.csv,USA_CSV0000000000028552.csv
USA_CSV0000000000017933.csv,USA_CSV0000000000033846.csv
USA_CSV0000000000017933.csv,USA_CSV0000000000035029.csv
USA_CSV0000000000017933.csv,USA_CSV0000000000027119.csv
USA_CSV0000000000018004.csv,USA_CSV0000000000031647.csv
USA_CSV0000000000018004.csv,USA_CSV0000000000027843.csv
USA_CSV0000000000018004.csv,USA_CSV0000000000036582.csv
USA_CSV0000000000018004.csv,USA_CSV0000000000014813.csv
USA_CSV0000000000018004.csv,USA_CSV0000000000036729.csv
USA_CSV0000000000018004.csv,USA_CSV0000000000035932.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000032576.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000015228.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000016861.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000014437.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000000514.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000012886.csv
USA_CSV0000000000018011.csv,USA_CSV0000000000030305.csv
USA_CSV0000000000018269.csv,USA_CSV0000000000020013.csv
USA_CSV0000000000018811.csv,USA_CSV0000000000030559.csv
USA_CSV0000000000018811.csv,USA_CSV0000000000026309.csv
USA_CSV0000000000018811.csv,USA_CSV0000000000021151.csv
USA_CSV0000000000018967.csv,USA_CSV0000000000023125.csv
USA_CSV0000000000018967.csv,USA_CSV0000000000026588.csv
USA_CSV0000000000018967.csv,USA_CSV0000000000002540.csv
USA_CSV0000000000019862.csv,USA_CSV0000000000014121.csv
USA_CSV0000000000020013.csv,USA_CSV0000000000018269.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000036673.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000035799.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000016409.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000024259.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000036210.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000020493.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000026175.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000010317.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000007742.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000035742.csv
USA_CSV0000000000020133.csv,USA_CSV0000000000033761.csv
USA_CSV0000000000020206.csv,USA_CSV0000000000020627.csv
USA_CSV0000000000020206.csv,USA_CSV0000000000005749.csv
USA_CSV0000000000020206.csv,USA_CSV0000000000013185.csv
USA_CSV0000000000020206.csv,USA_CSV0000000000016979.csv
USA_CSV0000000000020241.csv,USA_CSV0000000000001168.csv
USA_CSV0000000000020482.csv,USA_CSV0000000000023953.csv
USA_CSV0000000000020482.csv,USA_CSV0000000000021586.csv
USA_CSV0000000000020482.csv,USA_CSV0000000000030251.csv
USA_CSV0000000000020482.csv,USA_CSV0000000000025721.csv
USA_CSV0000000000020482.csv,USA_CSV0000000000008366.csv
USA_CSV0000000000020482.csv,USA_CSV0000000000024229.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000036673.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000035799.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000016409.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000024259.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000036210.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000026175.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000020133.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000010317.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000007742.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000035742.csv
USA_CSV0000000000020493.csv,USA_CSV0000000000033761.csv
USA_CSV0000000000020597.csv,USA_CSV0000000000033989.csv
USA_CSV0000000000020627.csv,USA_CSV0000000000005749.csv
USA_CSV0000000000020627.csv,USA_CSV0000000000020206.csv
USA_CSV0000000000020627.csv,USA_CSV0000000000013185.csv
USA_CSV0000000000020627.csv,USA_CSV0000000000016979.csv
USA_CSV0000000000021151.csv,USA_CSV0000000000030559.csv
USA_CSV0000000000021151.csv,USA_CSV0000000000026309.csv
USA_CSV0000000000021151.csv,USA_CSV0000000000018811.csv
USA_CSV0000000000021563.csv,USA_CSV0000000000029091.csv
USA_CSV0000000000021563.csv,USA_CSV0000000000025766.csv
USA_CSV0000000000021563.csv,USA_CSV0000000000025747.csv
USA_CSV0000000000021563.csv,USA_CSV0000000000029770.csv
USA_CSV0000000000021683.csv,USA_CSV0000000000034246.csv
USA_CSV0000000000021801.csv,USA_CSV0000000000024884.csv
USA_CSV0000000000021801.csv,USA_CSV0000000000010040.csv
USA_CSV0000000000021801.csv,USA_CSV0000000000036522.csv
USA_CSV0000000000021839.csv,USA_CSV0000000000034974.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000034427.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000032630.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000033318.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000036542.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000031857.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000035340.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000021375.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000016076.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000008475.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000017016.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000031713.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000032651.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000014708.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000035979.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000033410.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000036191.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000012696.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000035233.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000032265.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000028805.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000015924.csv
USA_CSV0000000000022218.csv,USA_CSV0000000000036489.csv
USA_CSV0000000000022245.csv,USA_CSV0000000000022198.csv
USA_CSV0000000000022811.csv,USA_CSV0000000000011998.csv
USA_CSV0000000000022811.csv,USA_CSV0000000000025576.csv
USA_CSV0000000000022811.csv,USA_CSV0000000000025588.csv
USA_CSV0000000000022811.csv,USA_CSV0000000000004243.csv
USA_CSV0000000000022811.csv,USA_CSV0000000000011855.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000021277.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000017149.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000012687.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000027155.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000016960.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000009575.csv
USA_CSV0000000000022835.csv,USA_CSV0000000000005888.csv
USA_CSV0000000000023125.csv,USA_CSV0000000000018967.csv
USA_CSV0000000000023125.csv,USA_CSV0000000000026588.csv
USA_CSV0000000000023125.csv,USA_CSV0000000000002540.csv
USA_CSV0000000000023414.csv,USA_CSV0000000000031647.csv
